Varia por bloque?       ,    2,Unidad  ,$/MWh  ,     2,    12,  2022  
Varia por serie?        ,    1                                        
# de agentes            ,    2                                        
Etap,Ser.,Bloq,COLOMBIA    ,ECUADOR                                   
   2,   9,   5,  6.6496    ,  2.0959                                  
   2,  10,   1, 0.84379    ,  38.057                                  
   2,  10,   2, 0.72552    , 0.72553                                  
   2,  10,   3, 0.72552    , 0.72553                                  
   2,  10,   4, 0.72552    , 0.72553                                  
   2,  10,   5, 0.72552    ,  36.449                                  
   2,  11,   1,  9.5837    ,  5.3038                                  
   2,  11,   2,  9.2904    ,  5.7443                                  
   2,  11,   3,  9.2904    ,  2.1054                                  
   2,  11,   4,  9.2904    ,  2.0931                                  
   2,  11,   5,  9.2904    ,  2.0926                                  
   2,  12,   1, 0.66844    ,  10.328                                  
   2,  12,   2, 0.53726    , 0.53727                                  
   2,  12,   3, 0.53251    , 0.53252                                  
   2,  12,   4, 0.53251    , 0.53252                                  
   2,  12,   5, 0.53251    ,  7.3739                                  
   2,  13,   1,  1.4811    ,  7.1541                                  
   2,  13,   2,  1.4355    ,  1.4355                                  
   2,  13,   3,  1.4355    ,  1.4355                                  
   2,  13,   4,  1.4355    ,  1.4355                                  
   2,  13,   5,  1.4355    ,  4.1138                                  
   2,  14,   1, 0.78064    ,  94.425                                  
   2,  14,   2, 0.63732    , 0.63733                                  
   2,  14,   3, 0.63167    , 0.63168                                  
   2,  14,   4, 0.63167    , 0.63168                                  
   2,  14,   5, 0.63167    ,  92.190                                  
   2,  15,   1, 0.84181    ,  38.089                                  
   2,  15,   2, 0.72091    , 0.72092                                  
   2,  15,   3, 0.72091    , 0.72092                                  
   2,  15,   4, 0.72091    , 0.72092                                  
   2,  15,   5, 0.72091    ,  36.518                                  
   2,  16,   1, 0.67357E-01,  22.744                                  
   2,  16,   2, 0.67357E-01, 0.67367E-01                              
   2,  16,   3, 0.67357E-01, 0.67367E-01                              
   2,  16,   4, 0.67357E-01, 0.67367E-01                              
   2,  16,   5, 0.67357E-01,  20.432                                  
   2,  17,   1,  5.8316    ,  29.194                                  
   2,  17,   2,  5.8316    ,  5.8316                                  
   2,  17,   3,  5.8316    ,  5.8316                                  
   2,  17,   4,  5.8316    ,  5.8316                                  
   2,  17,   5,  5.8316    ,  27.249                                  
   2,  18,   1, 0.38583    ,  43.616                                  
   2,  18,   2, 0.35274    , 0.35275                                  
   2,  18,   3, 0.35274    , 0.35275                                  
   2,  18,   4, 0.35274    , 0.35275                                  
   2,  18,   5, 0.35274    ,  42.714                                  
   2,  19,   1,  2.2105    ,  17.680                                  
   2,  19,   2,  1.8949    ,  1.8949                                  
   2,  19,   3,  1.8949    ,  1.8949                                  
   2,  19,   4,  1.8949    ,  1.8949                                  
   2,  19,   5,  1.8949    ,  15.200                                  
   2,  20,   1,  2.5084    ,  31.224                                  
   2,  20,   2,  1.9553    ,  1.9553                                  
   2,  20,   3,  1.9553    ,  1.9553                                  
   2,  20,   4,  1.9553    ,  1.9553                                  
   2,  20,   5,  1.9553    ,  29.452                                  
   2,  21,   1,  7.2613    ,  5.3917                                  
   2,  21,   2,  7.2613    ,  5.7486                                  
   2,  21,   3,  7.2613    ,  2.1128                                  
   2,  21,   4,  7.2613    ,  2.1003                                  
   2,  21,   5,  7.2613    ,  2.1012                                  
   2,  22,   1, 0.35137    ,  51.253                                  
   2,  22,   2, 0.29661    , 0.29662                                  
   2,  22,   3, 0.29295    , 0.29296                                  
   2,  22,   4, 0.29295    , 0.29296                                  
   2,  22,   5, 0.29295    ,  49.881                                  
   2,  23,   1,  2.4191    ,  5.7110                                  
   2,  23,   2,  1.9441    ,  1.9441                                  
   2,  23,   3,  1.9441    ,  1.9441                                  
   2,  23,   4,  1.9363    ,  1.9363                                  
   2,  23,   5,  1.9363    ,  2.3362                                  
   2,  24,   1,  5.3344    ,  46.944                                  
   2,  24,   2,  4.8078    ,  4.8078                                  
   2,  24,   3,  4.8078    ,  4.8078                                  
   2,  24,   4,  4.8078    ,  4.8078                                  
   2,  24,   5,  4.8078    ,  45.791                                  
   2,  25,   1,  3.0564    ,  75.959                                  
   2,  25,   2,  2.4263    ,  2.4263                                  
   2,  25,   3,  2.4263    ,  2.4263                                  
   2,  25,   4,  2.4263    ,  2.4263                                  
